id_student,course_key,total_clicks,active_days,first_activity_day,last_activity_day,engagement_score
89188,DDD_2013J,1714,103,-9,234,110.44716835960004
89545,EEE_2014J,580,32,-12,269,38.36475075685191
89727,DDD_2013J,393,42,-18,202,47.976350909297935
89778,BBB_2014B,118,12,-2,201,16.77912349311153
89850,BBB_2014J,1146,62,-6,244,69.04490511712937
89895,FFF_2013B,5522,198,-18,227,206.6166764699012
89904,DDD_2014B,579,91,-18,240,97.36302810354047
90243,BBB_2013J,1041,57,-10,261,63.94889722231331
90361,BBB_2014B,164,19,-9,213,24.10594547390058
90537,DDD_2014B,799,58,-16,237,64.68461172766793
90651,FFF_2014J,186,12,-4,12,17.231108616854588
90836,DDD_2013B,194,31,-16,197,36.27299955856375
90901,FFF_2013J,2280,91,-15,235,98.73236922228439
90979,DDD_2013J,156,31,-7,145,36.05624580534831
91040,CCC_2014J,434,32,-18,230,38.075346031088685
91164,FFF_2013B,20,2,-9,151,5.044522437723423
91265,AAA_2013J,1485,125,-8,259,132.30384322527772
91322,BBB_2013B,1551,64,-5,240,71.34729970074316
91354,DDD_2013J,100,13,-18,144,17.61512051684126
91470,DDD_2014J,1440,126,-18,249,133.27309259599951
91629,FFF_2013J,1631,35,-18,57,42.397561535524055
91801,FFF_2014J,1293,47,-18,79,54.16549347506084
92103,GGG_2014J,106,13,-12,30,17.672828834461907
92274,BBB_2013B,408,26,-1,131,32.0137151560428
92312,DDD_2013J,38,6,-18,52,9.663561646129647
92341,BBB_2014B,915,54,-7,102,60.82001636467413
92391,DDD_2013J,219,23,-16,147,28.393627546352363
92775,DDD_2013B,10926,221,-16,238,230.29899206957074
92832,BBB_2013B,954,100,-8,240,106.86171134048072
92947,BBB_2013B,1226,129,-9,240,136.1123274447109
92993,BBB_2013B,939,49,-9,226,55.845879875264046
94484,CCC_2014B,2184,78,2,240,85.6893711075297
94616,BBB_2013B,163,29,-7,193,34.099866427824196
94749,FFF_2014J,1788,95,-3,248,102.48941208350873
94923,DDD_2013B,440,33,-16,136,39.089044875446845
94961,AAA_2013J,335,24,-10,55,29.817111159963204
94961,AAA_2014J,883,78,-24,265,84.78445706263764
94964,DDD_2013B,196,13,-13,79,18.283203728737988
94978,CCC_2014J,1162,46,-18,109,53.058758152518664
95356,DDD_2013B,205,29,16,203,34.32787616878958
95356,DDD_2014B,75,22,-6,147,26.33073334028633
95746,FFF_2013J,909,27,1,267,33.813444599510895
95755,AAA_2014J,376,43,-19,244,48.93224518744801
95906,CCC_2014B,1611,73,-18,234,80.38523092306657
96117,GGG_2013J,525,31,6,228,37.26530121273771
96291,BBB_2013B,99,4,8,26,8.605170185988092
96423,GGG_2014B,553,43,-7,241,49.31716468674728
96475,BBB_2013J,198,27,-9,166,32.293304824724494
96538,CCC_2014B,175,12,30,136,17.17048399503815
96592,DDD_2013B,764,46,-13,226,52.63987583382654
96729,FFF_2013B,2636,106,-17,238,113.87739718635329
96864,CCC_2014J,88,10,-15,68,14.48863636973214
96873,EEE_2013J,401,22,-11,120,27.996452088619023
96874,CCC_2014J,155,17,-18,94,22.049856007249538
96874,DDD_2014J,113,22,-19,87,26.736198448394497
96945,DDD_2013B,9,2,-10,-4,4.302585092994046
97006,BBB_2014B,165,17,-2,232,22.111987788356544
97154,BBB_2013B,969,37,1,228,43.877296071497426
97486,CCC_2014B,7,3,-13,14,5.079441541679836
97486,EEE_2014B,6,1,-5,-5,2.9459101490553135
97567,BBB_2013J,403,30,-9,240,36.00141487796115
97865,BBB_2014B,78,13,-7,111,17.369447852467022
97939,DDD_2014B,95,11,-12,52,15.564348191467836
98094,AAA_2013J,2828,91,-10,264,98.94767857130157
98256,FFF_2014J,336,21,-17,52,26.820082930352363
98268,BBB_2013J,728,62,-4,242,68.59167373200866
98313,BBB_2013B,124,10,16,222,14.828313737302302
98452,BBB_2014J,35,5,14,44,8.583518938456109
98720,BBB_2013J,409,34,7,205,40.01615715969835
98842,BBB_2014J,359,14,18,237,19.886104031450156
99075,DDD_2014J,1335,96,-21,259,103.1974353540966
99088,BBB_2014J,336,17,-9,131,22.820082930352363
99151,DDD_2014B,397,11,3,33,16.986452005284438
99609,DDD_2014J,136,11,-11,26,15.919980925828124
99670,FFF_2014B,2055,70,-18,226,77.62851762657506
99799,BBB_2014B,516,52,-9,219,58.24804287450843
99993,FFF_2013B,3808,146,-18,237,154.2451219664786
100064,FFF_2013J,6376,195,-14,266,203.76045304631526
100282,BBB_2013J,42,5,9,39,8.761200115693562
100561,DDD_2014J,900,112,-25,242,118.80350525760834
100621,CCC_2014B,59,7,-11,25,11.094344562222101
100788,CCC_2014J,1201,98,-18,241,105.09174211509516
100788,FFF_2013J,3078,142,-18,266,150.0323601479245
100893,AAA_2013J,719,52,-9,250,58.5792512120101
101116,AAA_2014J,1658,126,-24,269,133.41397029019043
101217,FFF_2013J,320,24,-18,94,29.771441123130018
101217,FFF_2014J,362,36,-18,180,41.89440283426485
101279,DDD_2014J,107,8,-14,37,12.68213122712422
101306,FFF_2013B,860,36,-18,109,42.75809450442773
101420,FFF_2013J,5681,136,-11,243,144.64505856241414
101634,FFF_2014B,370,15,-12,85,20.916202062607436
101781,AAA_2013J,4038,144,-10,268,152.30375241556342
102028,FFF_2013J,4156,182,-18,267,190.33254893925263
102067,BBB_2014J,59,9,-9,25,13.094344562222101
102209,CCC_2014J,513,27,-18,103,33.242223265455166
102221,DDD_2014J,967,57,-13,239,63.87523208727658
102343,FFF_2013J,3723,146,-18,265,154.22255363839696
102806,AAA_2013J,1855,177,-10,267,184.52617891334614
102849,BBB_2013B,1,1,-4,-4,1.6931471805599454
102850,DDD_2013J,1707,89,-12,250,96.44307837434852
102854,FFF_2014J,4252,205,-18,260,213.35537989525363
102952,AAA_2013J,1128,58,-3,246,65.02908756414966
103496,BBB_2014J,1174,59,13,236,66.06902342657825
103535,BBB_2014B,353,30,-7,231,35.86929691313377
103800,DDD_2013J,161,32,-1,261,37.087596335232384
103891,DDD_2014J,80,6,-25,-13,10.39444915467244
103904,DDD_2013B,1541,97,-16,240,104.34083555412327
103998,BBB_2014J,42,2,-9,1,5.761200115693562
104054,BBB_2013B,1393,95,-8,237,102.23993259132047
104213,FFF_2013J,2188,98,-3,252,105.69120009752287
104316,FFF_2014B,879,53,-12,197,59.77992190747225
104476,AAA_2013J,4705,161,-10,258,169.45659356928732
104480,CCC_2014J,193,18,2,214,23.26785815906333
104643,DDD_2013J,1448,104,-16,261,111.27862894232068
104772,DDD_2013J,810,51,-17,96,57.69826805411542
104772,DDD_2014J,334,32,-24,192,37.814130531825064
105125,FFF_2014J,529,31,-17,47,37.27287700654617
105168,CCC_2014J,519,35,5,201,41.253828811575474
105168,EEE_2013J,564,25,-10,120,31.33682573114644
105413,CCC_2014J,926,68,-17,240,74.83195356556585
105523,CCC_2014B,1162,104,-18,241,111.05875815251866
105523,DDD_2013J,745,103,-2,257,109.61472560020376
105527,BBB_2013J,901,86,-10,249,92.80461452006263
105629,FFF_2013J,5784,183,-18,267,191.66302363962777
105851,BBB_2013J,352,39,14,247,44.8664680569333
105883,BBB_2013J,3936,168,-10,265,176.27817429094375
105939,FFF_2014J,2817,99,-5,240,106.94378269245863
106095,BBB_2014J,1190,45,-2,236,52.082548569355296
106247,AAA_2013J,449,33,12,150,39.10924758276437
106553,DDD_2014J,542,64,-25,252,70.29710931993394
106577,AAA_2013J,723,47,-10,253,53.58479139238572
106588,BBB_2013J,885,76,-10,247,82.78671695060508
106690,FFF_2013J,188,3,9,15,8.241747015059643
106793,BBB_2014J,384,27,-9,199,32.953243334287784
107028,CCC_2014B,82,9,-18,48,13.418840607796598
107028,FFF_2013J,557,38,-17,234,44.32435896238131
107084,FFF_2013J,1438,70,-4,240,77.27170370688737
107162,FFF_2013B,4179,112,-18,232,120.3380665255188
107339,CCC_2014B,2267,118,-17,241,125.72665366484765
107339,EEE_2013J,2162,129,-11,268,136.67925142595305
107455,FFF_2014J,1026,60,-11,222,66.93439720992856
107489,AAA_2014J,3604,184,-24,265,192.19007704971904
107713,BBB_2014B,107,15,-2,145,19.68213122712422
107883,CCC_2014J,596,29,-15,62,35.3919171133926
108118,BBB_2013J,371,23,3,239,28.918893854273147
108207,FFF_2014B,3188,129,-18,229,137.06746266701006
108281,EEE_2014J,3695,153,-18,244,161.21500643276158
108330,FFF_2013B,3098,118,-18,239,126.03883475778775
108377,BBB_2013B,2200,150,-9,240,157.69666708152647
108497,EEE_2014J,2092,133,-18,269,140.646353722446
108565,DDD_2013B,202,9,-14,23,14.313205979041786
108589,BBB_2013B,388,39,-9,226,44.96357934361845
108760,BBB_2013J,790,51,-10,243,57.67329796776765
108789,DDD_2013J,99,10,-12,27,14.605170185988092
108799,BBB_2014B,446,42,-1,231,48.10255859461357
108822,FFF_2014B,7143,158,-18,237,166.87402812255633
108834,CCC_2014B,281,27,-18,226,32.64190707093812
108859,BBB_2014J,1906,127,-9,262,134.55328660560042
108872,AAA_2014J,1355,83,-24,264,90.21229446850035
108949,FFF_2014B,444,34,-15,98,40.09807428216624
108949,FFF_2014J,101,18,31,169,22.62497281328427
109155,AAA_2014J,2957,135,-24,261,142.99226864327073
109372,BBB_2013J,1359,123,-10,264,130.2152399787301
109441,BBB_2014J,650,45,-9,251,51.47850964220857
109577,CCC_2014J,1932,59,-18,241,66.56682847920833
109577,FFF_2014J,1742,61,-4,241,68.46336304552003
109772,GGG_2014B,180,13,61,220,18.198497031265827
109782,BBB_2013J,144,22,-3,160,26.976733742420574
109938,BBB_2013B,359,49,1,223,54.88610403145016
110085,FFF_2013B,1652,50,-10,222,57.410347097821024
110116,FFF_2013B,4033,117,-18,239,125.30251371851416
110175,AAA_2013J,991,70,-10,242,76.89972310728487
110200,DDD_2013B,157,21,-15,219,26.062595033026966
110461,EEE_2013J,12,1,-11,-11,3.5649493574615367
110524,DDD_2014J,848,84,-22,246,90.74405918631135
110529,FFF_2014B,2941,107,-13,120,114.98684490116138
110640,DDD_2014J,1768,124,-19,239,131.4781696941598
110789,EEE_2014J,1064,36,-8,235,42.970730078143525
110820,FFF_2014J,1083,66,-18,93,72.98841318199959
110881,BBB_2013B,690,71,1,234,77.53813982376766
110881,FFF_2013J,4170,132,-11,261,140.33591109419694
110911,BBB_2014J,499,33,1,202,39.21460809842219
111113,DDD_2013B,343,43,-16,188,48.840641657373396
111360,DDD_2013B,386,36,-8,114,41.958424693029784
111360,DDD_2013J,307,41,1,233,46.730099782973575
111512,AAA_2014J,425,21,-16,34,27.05443934626937
111548,DDD_2013J,528,41,-10,135,47.2709884318583
111678,FFF_2013J,4,1,2,2,2.6094379124341005
111717,AAA_2013J,2301,136,-10,249,143.74153358928183
111775,FFF_2013B,3157,115,-18,236,123.05769419481558
111926,DDD_2013J,952,75,-18,177,81.8596149036542
111926,DDD_2014J,557,68,-25,252,74.32435896238131
111942,BBB_2013J,1725,107,1,263,114.45356187164337
111959,DDD_2014B,431,40,-16,108,46.06842558824411
112245,DDD_2013B,2208,130,-16,240,137.70029520342013
112441,GGG_2014B,944,36,6,222,42.85118492749374
112454,CCC_2014J,1074,83,-18,241,89.98007594056176
113295,AAA_2013J,3471,195,-9,261,203.15248607578025
113565,FFF_2013J,2481,40,-11,236,47.81681996576455
113698,EEE_2013J,270,26,-11,100,31.602118820879703
113702,FFF_2014J,1871,63,-9,115,70.53476265703753
113824,EEE_2013J,587,34,-10,174,40.376726947898625
114017,AAA_2013J,757,50,-9,257,56.63068338564237
114367,CCC_2014J,2170,131,-18,256,138.68294316987829
114402,BBB_2014J,1107,70,-8,237,77.01031186730722
114500,FFF_2013J,3504,140,-3,242,148.1619457994687
114558,DDD_2013J,1561,137,-16,253,144.35372233039962
114999,AAA_2013J,1334,120,-10,264,127.19668657083434
115373,FFF_2013B,3239,136,-18,240,144.0833286087864
115452,BBB_2014B,551,69,-9,233,75.31354804627709
116174,CCC_2014B,63,7,-18,9,11.158883083359672
116174,FFF_2014B,160,9,-18,9,14.081404364984463
116290,FFF_2013J,133,9,-15,32,13.897839799950912
116319,GGG_2014B,255,6,-6,222,11.545177444479563
116499,FFF_2013J,152,14,-17,22,19.030437921392434
116518,CCC_2014B,928,58,-18,234,64.83410873881384
116529,FFF_2013J,1288,52,-16,120,59.16162200293919
116529,FFF_2014J,88,14,-12,165,18.48863636973214
116541,AAA_2013J,1849,108,0,242,115.52294091807236
116603,BBB_2013B,1047,86,-9,240,92.95463886488099
116606,BBB_2014J,495,41,-9,237,47.20657592672493
116621,FFF_2014B,5351,202,-18,241,210.58522560180808
116631,FFF_2013J,538,33,-18,44,39.289715570908996
116692,AAA_2013J,1103,98,-10,228,105.00669522683704
116763,DDD_2014B,115,8,-13,31,12.753590191106365
116808,FFF_2013J,11852,233,-18,268,242.3803362790795
117071,BBB_2013B,61,5,37,54,9.127134385045093
117197,EEE_2013J,991,46,-4,243,52.89972310728487
117232,CCC_2014B,1083,108,-18,235,114.98841318199959
117232,FFF_2013J,1541,88,-18,268,95.34083555412327
117281,DDD_2014B,1394,91,-14,228,98.24064969425547
117435,DDD_2013B,1327,60,-15,170,67.19142933003639
117510,FFF_2014B,3970,150,-18,241,158.28677323113126
117544,BBB_2014J,2471,136,-9,246,143.81278281857757
117545,BBB_2014J,430,14,1,94,20.066108090103747
117550,FFF_2014B,218,21,-17,35,26.3890717298165
117699,BBB_2014B,417,57,-3,232,63.035481432524755
117818,AAA_2014J,1674,98,-23,241,105.42356844425916
117862,DDD_2013B,55,6,-15,19,10.02535169073515
117939,DDD_2013B,628,37,-13,166,43.444131256700445
118050,FFF_2013J,1169,70,-16,259,77.06475902779181
118098,CCC_2014B,527,18,2,193,24.26909628370626
118176,FFF_2013J,146,7,-5,15,11.990432586778736
118213,BBB_2014J,18,4,11,177,6.94443897916644
118474,GGG_2014B,448,38,-8,221,44.107022887742254
118479,DDD_2014B,3329,147,-18,240,155.11072758297448
118532,FFF_2013B,4417,143,-18,240,151.39344238398007
118578,DDD_2014J,787,77,-25,149,83.66949808985788
118668,FFF_2013B,3120,86,-18,239,94.04590874227078
118877,BBB_2014J,4,2,-4,15,3.6094379124341005
118887,DDD_2013J,10,3,-16,45,5.397895272798371
118983,AAA_2013J,280,27,-10,268,32.638354669333744
119310,CCC_2014J,113,9,-10,16,13.736198448394497
119310,FFF_2014J,2436,74,-10,257,81.7985230536252
119353,CCC_2014B,55,7,-5,18,11.02535169073515
119353,FFF_2013B,3599,137,-14,228,145.1886891244442
119444,BBB_2014J,83,11,-9,88,15.430816798843313
119444,GGG_2014B,512,25,-5,223,31.24027584517077
119471,BBB_2014B,577,75,7,219,81.35957386867238
119729,CCC_2014B,568,27,-5,44,33.34388043412633
119865,FFF_2014J,2414,119,-18,269,126.78945456608668
119898,BBB_2013J,141,16,5,247,20.95582705760126
119902,AAA_2014J,2488,81,-16,207,88.8196363023676
120236,CCC_2014J,1236,77,2,264,84.12044437239248
120611,GGG_2014B,121,11,43,229,15.804021044733258
120994,BBB_2013B,699,34,2,195,40.5510803350434
120999,DDD_2013J,484,64,-16,247,70.18414889093748
121000,DDD_2013B,341,25,-13,72,30.834810737062604
121056,GGG_2013J,14,3,3,93,5.7080502011022105
121163,EEE_2014J,441,32,1,140,38.091309882077695
121182,GGG_2014J,77,8,123,228,12.35670882668959
121349,AAA_2014J,2219,98,2,240,105.70526247486633
121390,DDD_2013B,371,26,2,73,31.918893854273147
122337,GGG_2014B,622,38,-8,213,44.43454651878746
122392,CCC_2014B,787,66,-8,237,72.66949808985788
122459,GGG_2013J,244,19,-15,213,24.501258210544727
122636,GGG_2013J,102,18,-11,185,22.634728988229636
122739,DDD_2013J,507,48,-18,170,54.230481447578484
122846,GGG_2013J,1040,60,-10,235,66.94793706861498
122928,GGG_2013J,171,8,-13,198,13.147494476813453
123044,AAA_2013J,1994,127,-10,247,134.59839932932397
123053,DDD_2014J,323,52,-25,170,57.78074351579233
123087,BBB_2014J,454,36,-9,233,42.12029741895095
123183,DDD_2014J,2774,199,-25,262,206.92840602618054
123270,BBB_2014B,138,15,-6,105,19.93447393313069
123462,BBB_2014B,931,60,-9,219,66.8373328146856
123497,DDD_2013J,484,35,-18,67,41.184148890937486
123598,CCC_2014B,529,36,-15,206,42.27287700654617
123598,CCC_2014J,721,64,-11,241,70.58202513889283
123598,DDD_2013J,781,77,7,250,83.66185474054531
123716,BBB_2013J,966,148,-10,252,154.8741984954533
123860,BBB_2013B,1204,94,-9,228,101.09423484592476
123957,DDD_2013J,576,57,-18,109,63.3578422665081
123957,DDD_2014J,64,6,-25,130,10.174387269895636
124006,DDD_2013J,714,41,-18,230,47.572282542694005
124018,FFF_2014B,79,6,-18,3,10.382026634673881
124064,AAA_2014J,1977,162,-21,269,169.58984151218266
124124,CCC_2014B,21,5,-11,6,8.091042453358316
124134,DDD_2014B,1109,103,-18,146,110.01211529430638
124193,CCC_2014B,910,83,-18,240,89.81454289725995
124304,EEE_2014J,1928,96,-12,260,103.56475701290573
124379,FFF_2013J,167,9,-14,18,14.123963979403259
124387,DDD_2013J,56,4,-16,5,8.04305126783455
124711,CCC_2014J,185,17,-18,51,22.225746673713203
124711,EEE_2014J,61,13,-18,51,17.127134385045093
124728,DDD_2013B,186,4,-15,6,9.231108616854588
124728,DDD_2014J,1718,84,-25,150,91.44949800538285
124909,BBB_2013J,1357,163,-10,267,170.21376830811863
124944,GGG_2014B,887,60,1,239,66.78897174299217
125018,AAA_2014J,2066,121,-11,262,128.63385355968177
125055,BBB_2014B,818,55,-3,229,61.708084083853066
125063,FFF_2014J,3567,119,-18,241,127.1797604936999
125407,GGG_2014J,135,14,0,215,18.912654885736053
125535,BBB_2014J,189,28,-9,257,33.247024072160485
125777,CCC_2014J,428,20,-14,80,26.061456918928016
125830,DDD_2014J,1712,90,-8,195,97.44600149832412
125874,BBB_2013J,5,1,-3,-3,2.791759469228055
125874,BBB_2014J,40,1,4,4,4.713572066704308
125996,FFF_2013B,3286,74,-15,236,82.09773057366422
126074,FFF_2013J,192,6,-13,20,11.262690188904886
126088,FFF_2013B,1084,67,-16,235,73.98933526597456
126322,BBB_2013B,471,52,-5,239,58.15697898558555
126337,CCC_2014B,708,23,-18,32,29.563855526532127
126337,EEE_2013J,1759,80,-10,151,87.47306908803219
126394,CCC_2014B,1822,92,-16,239,99.50823877467866
126394,DDD_2013J,1850,110,-18,256,117.5234813125735
126395,CCC_2014B,1522,77,-9,241,84.32843735289516
126411,BBB_2013B,22,7,1,45,10.13549421592915
126450,EEE_2014J,2479,113,-18,257,120.81601383915903
126608,BBB_2014B,421,33,-1,231,39.04500531403601
126713,BBB_2014B,270,53,-9,213,58.6021188208797
126769,BBB_2014J,1338,85,-8,255,92.19967834569117
126800,BBB_2014J,1450,85,-9,260,92.28000825288419
126812,CCC_2014J,632,37,-17,110,43.45047042214418
126812,DDD_2013J,2070,162,-17,258,169.6357868613956
127179,FFF_2014J,345,8,-5,52,13.846438775057724
127580,DDD_2014B,2947,166,-13,238,173.9888822533092
127582,AAA_2013J,1297,89,-10,240,96.16857989726404
127642,FFF_2013J,2820,64,-18,264,71.944846711002
127988,DDD_2013J,172,30,-2,235,35.15329159449778
128072,CCC_2014J,145,10,-15,63,14.983606621708336
128132,FFF_2014B,1344,52,0,213,59.204149292035936
128142,FFF_2013B,1617,55,-14,126,62.38894609761844
128348,DDD_2014B,471,36,-8,116,42.15697898558555
128386,BBB_2013J,60,13,-5,94,17.11087386417331
128510,CCC_2014B,383,35,-18,65,40.95064255258772
128510,CCC_2014J,442,63,-12,244,69.09356977004514
128656,DDD_2013J,382,16,-3,233,21.948034989180645
128678,DDD_2013B,751,56,-4,215,62.62273632394984
128723,FFF_2013J,72,4,1,14,8.290459441148391
128776,BBB_2013B,140,8,-7,23,12.948759890378168
128791,FFF_2013B,1226,43,-17,137,50.112327444710914
128817,EEE_2014J,714,31,-18,79,37.572282542694005
128889,BBB_2013J,9242,244,-10,268,253.13162178726478
128929,EEE_2013J,1388,67,-10,231,74.23633934275435
128965,DDD_2013J,503,45,-17,235,51.22257626807137
128968,FFF_2014B,3150,119,-5,240,127.05547514175727
128971,EEE_2014B,1955,97,-18,233,104.57865685059477
129198,CCC_2014B,1472,39,-15,160,46.29505641646263
129198,CCC_2014J,20,7,38,121,10.044522437723423
129212,GGG_2013J,1391,63,-15,243,70.23849684089437
129638,CCC_2014B,887,47,-15,82,53.78897174299217
129878,CCC_2014B,242,22,-12,115,27.493061443340547
129907,FFF_2014J,3998,73,6,240,81.29379960884683
129955,AAA_2013J,1002,83,-10,135,89.91075078796193
129955,AAA_2014J,869,77,-7,141,83.76849321164863
129989,DDD_2014J,1354,105,-7,238,112.2115567333138
130003,DDD_2013B,234,23,22,195,28.45958551414416
130013,BBB_2014B,217,25,5,219,30.38449506278909
130034,AAA_2014J,1799,103,-24,247,110.49554194388426
130403,FFF_2013B,5572,150,-15,234,158.62568878756954
130409,FFF_2014J,1594,55,17,261,62.37462901521894
130467,DDD_2013J,1153,101,-18,256,108.05098944706805
130547,AAA_2014J,1212,82,-24,253,89.10085190894405
130636,AAA_2014J,327,20,-24,261,25.793013608384143
130658,FFF_2013J,3394,112,-18,231,120.1300590399928
130671,CCC_2014J,205,18,-17,33,23.32787616878958
130671,DDD_2013J,946,89,-18,234,95.85329909318608
130837,DDD_2013J,63,3,-18,3,7.1588830833596715
130992,FFF_2014B,2574,120,-18,239,127.85360481309783
131051,BBB_2013J,942,106,1,264,112.84906628263346
131145,CCC_2014B,4668,205,-18,240,213.44870019497094
131145,DDD_2013B,3256,218,-16,240,226.08856180527624
131152,DDD_2014J,364,40,-23,247,45.89989735358249
131222,CCC_2014J,1787,127,-18,269,134.48885295573345
131222,DDD_2013J,2009,134,-18,260,141.60589000105313
131235,DDD_2013B,737,30,-16,29,36.60394382460047
131272,FFF_2013B,5391,172,-18,227,180.59267165259214
131314,GGG_2014J,279,15,72,230,20.63478960316925
131390,AAA_2014J,153,9,-24,241,14.03695260241363
131538,FFF_2014B,2248,98,-18,232,105.71824095195932
131597,FFF_2014J,3058,146,-17,253,154.0258433441509
131609,DDD_2013B,451,26,-14,38,32.11368217983223
131612,DDD_2014J,1575,137,-7,258,144.36264527041783
131663,CCC_2014J,57,5,-16,25,9.060443010546418
131695,DDD_2014B,210,23,-18,59,28.351858133476068
131776,EEE_2014J,1045,79,-18,256,85.95272864462487
131820,GGG_2014B,149,12,0,154,17.010635294096254
131933,CCC_2014B,800,38,-15,117,44.68586094706836
